CommType,ID,ReceiveTime,SourceID,MsgId,PosTime,Lon,Lat,Cog,Sog,TrueHeading,NavigationStatus,ROT,PosAccuracy,A,B,C,D,E,F,G,H
1,563113100,2022-01-15 00:00:07,7,1,2022-01-15 00:00:01,62170170,723938,1052.0,111.0,105.0,0.0,0.0,1,1,0,0.0,,,,,
1,373959000,2022-01-15 00:00:07,7,1,2022-01-15 00:00:07,-48069190,15639496,2052.0,0.0,205.0,0.0,0.0,0,60,0,0.0,,,,,
1,235307000,2022-01-15 00:00:07,7,1,2022-01-15 00:00:07,-5817749,22720079,3461.0,145.0,346.0,0.0,0.0,0,7,0,0.0,,,,,
1,249917000,2022-01-15 00:00:07,7,1,2022-01-15 00:00:06,87567480,-23439270,3000.0,121.0,299.0,0.0,0.0,0,7,0,0.0,,,,,
1,565088000,2022-01-15 00:00:07,7,1,2022-01-15 00:00:06,91323127,-19738089,773.0,111.0,75.0,0.0,0.0,0,60,0,0.0,,,,,
1,232017938,2022-01-15 00:00:07,7,1,2022-01-15 00:00:06,89610582,-12734581,2612.0,79.0,260.0,0.0,-4.0,0,60,0,0.0,,,,,
1,356391000,2022-01-15 00:00:07,7,1,2022-01-15 00:00:04,-74664525,27680098,2505.0,56.0,242.0,2.0,,1,4,0,0.0,,,,,
1,413775494,2022-01-15 00:00:07,9,18,2022-01-15 00:00:07,71392038,19303399,741.0,55.0,74.0,,,1,60,0,0.0,0.0,0.0,0.0,6003.0,
1,412355820,2022-01-15 00:00:07,9,1,2022-01-15 00:00:05,71678565,19360878,870.0,76.0,65.0,0.0,,0,5,0,0.0,,,,,
1,412404430,2022-01-15 00:00:07,9,1,2022-01-14 23:59:09,73366105,18262360,,0.0,204.0,8.0,,0,9,0,1.0,,,,,
1,414350060,2022-01-15 00:00:07,9,1,2022-01-14 23:59:46,71936730,15696589,1818.0,98.0,180.0,0.0,0.0,0,46,0,0.0,,,,,
1,477044300,2022-01-15 00:00:07,9,1,2022-01-15 00:00:06,72982328,18843414,2672.0,0.0,122.0,5.0,0.0,0,6,0,0.0,,,,,
1,413974885,2022-01-15 00:00:07,9,18,2022-01-15 00:00:05,70588480,20738905,2814.0,58.0,,,,0,5,1,1.0,0.0,0.0,0.0,393222.0,
1,413976406,2022-01-15 00:00:07,9,3,2022-01-15 00:00:06,71646064,19800474,1631.0,49.0,,5.0,0.0,0,6,0,0.0,,,,,
1,413843947,2022-01-15 00:00:07,9,18,2022-01-15 00:00:07,70655652,20653547,2780.0,50.0,278.0,,,0,60,0,0.0,0.0,0.0,0.0,6003.0,
1,413213020,2022-01-15 00:00:07,9,1,2022-01-15 00:00:06,71410160,14824720,465.0,86.0,,0.0,,1,6,0,1.0,,,,,
1,273332580,2022-01-15 00:00:07,7,1,2022-01-15 00:00:05,22429567,27192487,1313.0,0.0,318.0,5.0,1.0,0,5,0,0.0,,,,,
1,413407040,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,73531730,17754800,1910.0,102.0,188.0,0.0,0.0,1,60,0,0.0,,,,,
1,311000335,2022-01-15 00:00:07,7,1,2022-01-15 00:00:05,14610551,22674280,2325.0,119.0,232.0,0.0,3.0,1,5,0,0.0,,,,,
1,366919560,2022-01-15 00:00:07,7,1,2022-01-15 00:00:06,-78951129,33174402,86.0,115.0,11.0,0.0,0.0,1,6,0,1.0,,,,,
1,371180000,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,73506232,18704715,2115.0,91.0,205.0,0.0,0.0,0,7,0,0.0,,,,,
1,412357130,2022-01-15 00:00:07,9,18,2022-01-15 00:00:05,72901252,18823391,0.0,0.0,,,,0,5,1,1.0,0.0,1.0,0.0,393222.0,
1,413207850,2022-01-15 00:00:07,9,3,2022-01-15 00:00:06,72937320,18771958,,0.0,,5.0,,1,6,0,1.0,,,,,
1,413794759,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,69379357,17904934,2543.0,29.0,,1.0,0.0,0,60,0,0.0,,,,,
1,413815737,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,66338444,18610038,2877.0,62.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413793792,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,68766429,18335193,2797.0,33.0,279.0,0.0,0.0,0,60,0,0.0,,,,,
1,413972449,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,66526386,18532728,964.0,56.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413350180,2022-01-15 00:00:07,9,1,2022-01-15 00:00:06,73671841,18039735,216.0,83.0,74.0,0.0,0.0,0,6,0,1.0,,,,,
1,413250950,2022-01-15 00:00:07,9,1,2022-01-15 00:00:06,73563992,18117888,3505.0,77.0,354.0,0.0,0.0,1,6,0,1.0,,,,,
1,413828235,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,66903236,18188679,2127.0,0.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413792539,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,68538808,18293064,2197.0,33.0,,1.0,0.0,0,60,0,0.0,,,,,
1,413950282,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,70254528,18299570,839.0,68.0,,1.0,0.0,0,60,0,0.0,,,,,
1,413825807,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,71895370,19380358,0.0,0.0,0.0,1.0,0.0,0,60,0,0.0,,,,,
1,413979266,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,69566527,17830075,0.0,0.0,,0.0,0.0,0,60,0,0.0,,,,,
1,710017110,2022-01-15 00:00:07,7,1,2022-01-15 00:00:05,-25909307,-13715318,2308.0,1.0,,0.0,,1,5,0,1.0,,,,,
1,710102031,2022-01-15 00:00:07,7,1,2022-01-15 00:00:05,-25896600,-13735059,117.0,171.0,,0.0,,1,5,0,1.0,,,,,
1,440062000,2022-01-15 00:00:07,7,1,2022-01-15 00:00:04,77249570,20628130,260.0,194.0,28.0,0.0,0.0,0,4,0,0.0,,,,,
1,431012809,2022-01-15 00:00:07,7,1,2022-01-15 00:00:04,77992481,20107505,115.0,139.0,13.0,0.0,0.0,1,4,0,0.0,,,,,
1,374910000,2022-01-15 00:00:07,7,3,2022-01-15 00:00:05,80067607,20677970,2412.0,0.0,180.0,5.0,0.0,1,5,0,0.0,,,,,
1,413232360,2022-01-15 00:00:07,9,1,2022-01-15 00:00:06,72999210,22893462,1288.0,118.0,130.0,0.0,0.0,0,6,0,0.0,,,,,
1,413247280,2022-01-15 00:00:07,9,1,2022-01-15 00:00:04,72162760,22875557,1154.0,95.0,116.0,0.0,0.0,1,4,0,1.0,,,,,
1,370834000,2022-01-15 00:00:07,7,3,2022-01-15 00:00:06,75748135,20872213,768.0,0.0,144.0,1.0,0.0,1,60,1,1.0,,,,,
1,701006240,2022-01-15 00:00:07,7,1,2022-01-15 00:00:06,-35165045,-20424887,3251.0,68.0,,0.0,,0,6,0,0.0,,,,,
1,376216000,2022-01-15 00:00:07,7,1,2022-01-15 00:00:07,-35570198,-20233797,832.0,101.0,84.0,0.0,0.0,1,7,0,0.0,,,,,
1,205303090,2022-01-15 00:00:07,7,1,2022-01-15 00:00:07,2712622,30739729,2186.0,0.0,,15.0,,1,60,1,1.0,,,,,
1,367637190,2022-01-15 00:00:07,7,1,2022-01-15 00:00:06,-55365094,17772290,2135.0,103.0,,0.0,,0,6,0,0.0,,,,,
1,477518200,2022-01-15 00:00:07,7,1,2022-01-15 00:00:05,-46837770,20251190,179.0,89.0,22.0,0.0,17.0,1,5,0,1.0,,,,,
1,230111070,2022-01-15 00:00:07,2,1,2022-01-14 23:59:51,13331219,36259457,3373.0,0.0,78.0,0.0,0.0,1,51,0,0.0,,,,,
1,244041080,2022-01-15 00:00:07,2,3,2022-01-15 00:00:07,4176199,30599319,,0.0,177.0,5.0,0.0,1,7,1,1.0,,,,,
1,244850117,2022-01-15 00:00:07,2,1,2022-01-15 00:00:07,3694643,30851456,,0.0,,3.0,,1,7,0,1.0,,,,,
1,413825491,2022-01-15 00:00:07,2,1,2022-01-15 00:00:07,72706992,18541597,1223.0,0.0,122.0,0.0,0.0,0,60,0,0.0,,,,,
1,413845223,2022-01-15 00:00:07,2,18,2022-01-15 00:00:06,72632514,18408545,2320.0,32.0,0.0,,,0,6,1,0.0,0.0,0.0,0.0,0.0,
1,413829486,2022-01-15 00:00:07,9,18,2022-01-15 00:00:04,67516870,17186570,2826.0,29.0,,,,0,4,1,1.0,1.0,1.0,0.0,393222.0,
1,413762383,2022-01-15 00:00:07,9,3,2022-01-15 00:00:00,63947630,17750052,,0.0,,5.0,,0,0,0,0.0,,,,,
1,413841802,2022-01-15 00:00:07,9,18,2022-01-15 00:00:06,67534250,17182775,1588.0,49.0,,,,0,6,1,1.0,0.0,1.0,0.0,393222.0,
1,413458130,2022-01-15 00:00:07,9,1,2022-01-15 00:00:06,65589986,10960927,3469.0,64.0,276.0,5.0,,0,6,0,0.0,,,,,
1,413288020,2022-01-15 00:00:07,9,1,2022-01-15 00:00:06,66392120,11202879,399.0,72.0,45.0,0.0,0.0,0,6,0,0.0,,,,,
1,413906643,2022-01-15 00:00:07,9,18,2022-01-15 00:00:04,67898220,13346890,177.0,69.0,,,,0,4,0,1.0,1.0,1.0,0.0,393222.0,
1,414723000,2022-01-15 00:00:07,9,3,2022-01-15 00:00:05,71828511,21053843,67.0,0.0,243.0,1.0,0.0,0,5,0,0.0,,,,,
1,440333660,2022-01-15 00:00:07,7,1,2022-01-15 00:00:06,77418790,21057700,177.0,0.0,,0.0,,1,6,0,1.0,,,,,
1,431501729,2022-01-15 00:00:07,7,1,2022-01-15 00:00:05,81019086,20522282,40.0,120.0,6.0,0.0,0.0,0,5,0,0.0,,,,,
1,413829748,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,66851710,18303827,539.0,0.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413862515,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,71913937,19361325,1475.0,46.0,147.0,0.0,0.0,0,60,0,0.0,,,,,
1,416011000,2022-01-15 00:00:07,9,1,2022-01-15 00:00:06,72131567,15741562,2450.0,186.0,243.0,0.0,0.0,0,6,0,0.0,,,,,
1,413970937,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,68237334,17955894,687.0,1.0,68.0,1.0,0.0,0,60,0,0.0,,,,,
1,413931817,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,70475064,18446065,,0.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413806291,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,68572816,18335084,310.0,68.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413787125,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,70353825,18391507,2315.0,51.0,231.0,0.0,0.0,0,60,0,0.0,,,,,
1,413780282,2022-01-15 00:00:07,9,18,2022-01-15 00:00:07,71785664,19170047,1234.0,54.0,123.0,,,0,60,0,0.0,0.0,0.0,0.0,6003.0,
1,413848904,2022-01-15 00:00:07,9,18,2022-01-15 00:00:05,67945252,13478175,0.0,0.0,0.0,,,0,5,1,1.0,1.0,1.0,0.0,393222.0,
1,413864269,2022-01-15 00:00:07,9,19,2022-01-15 00:00:07,67883793,13779505,2073.0,0.0,,,,0,60,0,0.0,1.0,,,,
1,412478370,2022-01-15 00:00:07,9,1,2022-01-15 00:00:06,68206544,13184016,2537.0,1.0,87.0,0.0,0.0,0,6,0,0.0,,,,,
1,413848415,2022-01-15 00:00:07,9,18,2022-01-15 00:00:05,67919990,13457721,1847.0,30.0,184.0,,,0,5,1,1.0,1.0,1.0,0.0,393222.0,
1,413863924,2022-01-15 00:00:07,9,1,2022-01-14 23:59:59,68208349,13594900,3327.0,63.0,,8.0,,0,59,0,1.0,,,,,
1,413864542,2022-01-15 00:00:07,9,18,2022-01-15 00:00:07,66917556,13995731,3217.0,55.0,322.0,,,0,7,1,1.0,1.0,1.0,0.0,393222.0,
1,563142500,2022-01-15 00:00:07,9,1,2022-01-15 00:00:06,68332990,13442670,1660.0,68.0,167.0,0.0,0.0,1,6,0,0.0,,,,,
1,667001504,2022-01-15 00:00:07,9,1,2022-01-15 00:00:05,66525586,12145890,800.0,88.0,,0.0,,0,5,0,1.0,,,,,
1,413228980,2022-01-15 00:00:07,9,3,2022-01-15 00:00:07,71829295,23962818,1643.0,0.0,359.0,5.0,0.0,0,7,0,0.0,,,,,
1,413778903,2022-01-15 00:00:07,9,18,2022-01-15 00:00:06,71799234,19162617,1237.0,48.0,0.0,,,0,6,1,0.0,0.0,0.0,0.0,0.0,
1,413593720,2022-01-15 00:00:07,9,1,2022-01-15 00:00:06,71732232,19318260,1460.0,82.0,139.0,0.0,-127.0,0,6,0,0.0,,,,,
1,413989935,2022-01-15 00:00:07,9,1,2022-01-15 00:00:06,72172966,18934252,1393.0,46.0,,0.0,0.0,1,6,0,0.0,,,,,
1,413370760,2022-01-15 00:00:07,9,3,2022-01-15 00:00:06,73187540,17793420,2060.0,0.0,126.0,1.0,0.0,0,6,0,0.0,,,,,
1,413851003,2022-01-15 00:00:07,9,1,2022-01-15 00:00:06,72431544,18507172,0.0,0.0,,5.0,,0,6,0,0.0,,,,,
1,413965839,2022-01-15 00:00:07,9,19,2022-01-15 00:00:07,71953991,18593629,1896.0,1.0,189.0,,,1,60,0,0.0,0.0,,,,
1,257373000,2022-01-15 00:00:07,9,3,2022-01-14 23:59:58,72133190,19154665,2311.0,1.0,267.0,5.0,0.0,1,58,0,0.0,,,,,
1,413262070,2022-01-15 00:00:07,9,1,2022-01-14 23:59:57,72132489,19159589,2648.0,55.0,215.0,0.0,,0,57,0,1.0,,,,,
1,413829043,2022-01-15 00:00:07,9,18,2022-01-14 23:59:54,71416056,19315788,0.0,0.0,0.0,,,0,54,1,0.0,0.0,1.0,0.0,393216.0,
1,413973732,2022-01-15 00:00:07,9,19,2022-01-15 00:00:06,71864596,19397435,2840.0,43.0,,,,0,6,0,0.0,0.0,,,,
1,413807516,2022-01-15 00:00:07,9,18,2022-01-15 00:00:07,71869601,18826239,495.0,69.0,49.0,,,0,60,0,0.0,0.0,0.0,0.0,6003.0,
1,413958863,2022-01-15 00:00:07,9,18,2022-01-14 23:59:54,72576448,17975532,972.0,53.0,,,,0,54,1,0.0,0.0,1.0,0.0,393216.0,
1,413424040,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,73018124,17019305,90.0,76.0,9.0,7.0,0.0,1,60,0,0.0,,,,,
1,413255730,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,72224170,15807625,396.0,104.0,42.0,0.0,127.0,0,60,0,0.0,,,,,
1,367123560,2022-01-15 00:00:07,7,1,2022-01-15 00:00:06,-54242461,17295588,1399.0,65.0,142.0,0.0,0.0,0,6,0,0.0,,,,,
1,357411000,2022-01-15 00:00:07,7,3,2022-01-15 00:00:03,-10692233,10086898,1771.0,113.0,174.0,0.0,0.0,0,3,0,0.0,,,,,
1,413702570,2022-01-15 00:00:07,9,1,2022-01-15 00:00:06,72594289,16293194,2166.0,98.0,213.0,0.0,0.0,1,6,0,1.0,,,,,
1,565849000,2022-01-15 00:00:07,9,1,2022-01-15 00:00:04,73389709,17034366,2136.0,162.0,214.0,0.0,0.0,1,4,0,0.0,,,,,
1,244700619,2022-01-15 00:00:07,7,1,2022-01-15 00:00:06,2847762,31542464,,0.0,,0.0,,0,7,0,0.0,,,,,
1,503261400,2022-01-15 00:00:07,7,1,2022-01-15 00:00:06,88095664,-11553291,,0.0,205.0,0.0,0.0,1,6,0,1.0,,,,,
1,205428090,2022-01-15 00:00:07,7,1,2022-01-15 00:00:05,2616770,30750877,2340.0,0.0,,15.0,,1,60,0,1.0,,,,,
1,212723000,2022-01-15 00:00:07,7,1,2022-01-15 00:00:06,5149965,32379382,2809.0,154.0,,0.0,0.0,1,6,0,1.0,,,,,
1,244890265,2022-01-15 00:00:07,7,1,2022-01-15 00:00:06,2936337,31430249,,0.0,,15.0,,0,7,0,1.0,,,,,
1,431000173,2022-01-15 00:00:07,7,1,2022-01-15 00:00:06,79964860,20385910,183.0,0.0,305.0,0.0,0.0,0,7,0,0.0,,,,,
1,431006343,2022-01-15 00:00:07,7,1,2022-01-14 23:59:28,76669436,15605062,2459.0,121.0,253.0,0.0,127.0,1,28,0,0.0,,,,,
1,431015981,2022-01-15 00:00:07,7,1,2022-01-15 00:00:05,82099872,20820575,1465.0,127.0,145.0,0.0,0.0,0,5,0,0.0,,,,,
1,431301736,2022-01-15 00:00:07,7,1,2022-01-15 00:00:06,81718940,22489620,230.0,259.0,21.0,0.0,0.0,0,7,0,0.0,,,,,
1,412072000,2022-01-15 00:00:07,9,1,2022-01-15 00:00:02,65517415,12440850,1381.0,121.0,135.0,0.0,0.0,1,2,0,0.0,,,,,
1,636019551,2022-01-15 00:00:07,9,3,2022-01-15 00:00:04,68470910,13353961,3262.0,147.0,327.0,0.0,0.0,0,4,0,0.0,,,,,
1,248483000,2022-01-15 00:00:07,2,3,2022-01-15 00:00:07,2613644,31140478,3098.0,0.0,84.0,5.0,0.0,0,60,3,0.0,,,,,
1,244700380,2022-01-15 00:00:07,2,1,2022-01-15 00:00:06,4091718,32067103,,0.0,,0.0,,1,6,0,1.0,,,,,
1,205393690,2022-01-15 00:00:07,2,3,2022-01-15 00:00:06,1754280,30739450,,0.0,,5.0,,1,6,0,1.0,,,,,
1,228401800,2022-01-15 00:00:07,2,3,2022-01-15 00:00:06,4890605,32159106,2080.0,0.0,167.0,5.0,0.0,1,6,0,0.0,,,,,
1,413796397,2022-01-15 00:00:07,9,18,2022-01-15 00:00:05,70026010,19621230,2977.0,57.0,,,,0,5,0,1.0,1.0,1.0,0.0,393222.0,
1,413852674,2022-01-15 00:00:07,9,18,2022-01-14 23:59:54,71903192,17950342,2122.0,63.0,,,,0,54,1,0.0,0.0,1.0,0.0,393216.0,
1,412700810,2022-01-15 00:00:07,9,1,2022-01-15 00:00:06,71970517,15377851,11.0,93.0,5.0,0.0,0.0,0,6,0,0.0,,,,,
1,413962859,2022-01-15 00:00:07,9,18,2022-01-15 00:00:06,72040370,18034952,0.0,0.0,,,,1,6,1,0.0,0.0,1.0,0.0,393222.0,
1,355491000,2022-01-15 00:00:07,9,3,2022-01-15 00:00:06,72085790,15831930,1590.0,0.0,50.0,1.0,0.0,1,6,0,0.0,,,,,
1,413838612,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,70261470,18296020,,0.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413834788,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,68966132,18243121,3456.0,1.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413866498,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,70336819,18299798,2027.0,62.0,202.0,0.0,0.0,0,60,0,0.0,,,,,
1,413856433,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,69410365,17909075,1022.0,89.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413864517,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,68696568,18412072,831.0,67.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413772028,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,70975297,18780017,1877.0,1.0,,1.0,0.0,0,60,0,0.0,,,,,
1,413811676,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,71037998,19002059,,37.0,,1.0,0.0,0,60,0,0.0,,,,,
1,271040029,2022-01-15 00:00:07,7,3,2022-01-15 00:00:06,-366193,22523153,2198.0,107.0,222.0,0.0,23.0,0,6,0,0.0,,,,,
1,244060102,2022-01-15 00:00:07,7,1,2022-01-15 00:00:06,2303086,30769177,,0.0,,4.0,,1,6,0,1.0,,,,,
1,413831876,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,67354016,18039274,0.0,0.0,12.0,0.0,0.0,0,60,0,0.0,,,,,
1,413315830,2022-01-15 00:00:07,9,1,2022-01-15 00:00:00,72935264,17685386,3460.0,1.0,,0.0,,0,0,0,0.0,,,,,
1,413404680,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,73089816,18198878,3532.0,128.0,354.0,0.0,0.0,0,63,0,1.0,,,,,
1,413379810,2022-01-15 00:00:07,9,3,2022-01-15 00:00:05,73316046,17949517,2744.0,52.0,279.0,0.0,127.0,0,5,0,0.0,,,,,
1,412357660,2022-01-15 00:00:07,9,18,2022-01-15 00:00:05,72617700,16538990,417.0,77.0,,,,0,5,0,1.0,1.0,1.0,0.0,393222.0,
1,413442970,2022-01-15 00:00:07,9,3,2022-01-15 00:00:07,73351350,18630570,2720.0,103.0,271.0,0.0,0.0,1,60,0,0.0,,,,,
1,353910000,2022-01-15 00:00:07,9,3,2022-01-15 00:00:07,73782050,18619219,76.0,4.0,190.0,1.0,0.0,0,7,0,0.0,,,,,
1,414253000,2022-01-15 00:00:07,9,1,2022-01-15 00:00:04,70727511,22997411,1466.0,0.0,237.0,0.0,0.0,1,4,0,0.0,,,,,
1,413377360,2022-01-15 00:00:07,9,1,2022-01-15 00:00:06,72934744,18763756,,0.0,205.0,0.0,0.0,1,6,0,1.0,,,,,
1,413802042,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,65335831,18572125,911.0,54.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413961138,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,71886830,19325911,2770.0,53.0,277.0,1.0,0.0,0,60,0,0.0,,,,,
1,413479430,2022-01-15 00:00:07,9,1,2022-01-15 00:00:05,68178752,13511941,3566.0,0.0,,0.0,,0,5,0,0.0,,,,,
1,413820162,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,69326797,17900824,0.0,0.0,0.0,1.0,0.0,0,60,0,0.0,,,,,
1,413480970,2022-01-15 00:00:07,9,1,2022-01-15 00:00:06,65154099,13021685,,0.0,,0.0,,0,6,0,1.0,,,,,
1,413827859,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,69075303,18125684,1004.0,67.0,100.0,0.0,0.0,0,60,0,0.0,,,,,
1,413467980,2022-01-15 00:00:07,9,1,2022-01-15 00:00:06,69314456,13562349,2567.0,101.0,,0.0,,1,6,0,1.0,,,,,
1,413838494,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,66605968,18503752,,0.0,,1.0,0.0,0,60,0,0.0,,,,,
1,413522050,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,66168690,12014362,1927.0,0.0,350.0,0.0,0.0,1,7,0,0.0,,,,,
1,413794502,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,70356938,18391895,2379.0,38.0,237.0,1.0,0.0,0,60,0,0.0,,,,,
1,413844724,2022-01-15 00:00:07,9,18,2022-01-15 00:00:07,67851279,14213407,582.0,60.0,58.0,,,0,60,0,0.0,0.0,0.0,0.0,6003.0,
1,413995044,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,71010070,18794240,3535.0,60.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413845604,2022-01-15 00:00:07,9,18,2022-01-15 00:00:04,67992905,14434597,2235.0,51.0,223.0,,,0,4,0,1.0,1.0,1.0,0.0,393222.0,
1,413804791,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,71407704,19306940,607.0,37.0,,1.0,0.0,0,60,0,0.0,,,,,
1,413787389,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,70640559,18544417,1954.0,60.0,,1.0,0.0,0,60,0,0.0,,,,,
1,413834494,2022-01-15 00:00:07,9,18,2022-01-15 00:00:06,67668573,17089637,0.0,0.0,,,,0,6,1,1.0,0.0,1.0,0.0,393222.0,
1,413836098,2022-01-15 00:00:07,9,19,2022-01-15 00:00:07,67708210,17020930,2895.0,0.0,,,,0,60,0,0.0,1.0,,,,
1,413852279,2022-01-15 00:00:07,9,1,2022-01-15 00:00:06,67749653,16677068,0.0,0.0,,15.0,,1,6,0,0.0,,,,,
1,413843235,2022-01-15 00:00:07,9,1,2022-01-15 00:00:00,64090164,14257377,1529.0,67.0,152.0,0.0,0.0,0,0,0,0.0,,,,,
1,413823801,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,71056826,18932918,,0.0,,0.0,0.0,0,60,0,0.0,,,,,
1,266416000,2022-01-15 00:00:07,7,1,2022-01-15 00:00:05,7414673,33891809,3518.0,70.0,344.0,0.0,0.0,1,5,0,0.0,,,,,
1,219017815,2022-01-15 00:00:07,7,1,2022-01-15 00:00:06,5932868,33161069,1098.0,0.0,,0.0,,0,60,0,0.0,,,,,
1,567890003,2022-01-15 00:00:07,7,1,2022-01-15 00:00:06,59849171,5600572,1874.0,74.0,,7.0,,1,6,0,1.0,,,,,
1,367135890,2022-01-15 00:00:07,7,1,2022-01-15 00:00:06,-52840571,17605989,1240.0,0.0,,0.0,,0,6,0,0.0,,,,,
1,413808426,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,70644790,18535534,0.0,0.0,0.0,0.0,0.0,0,60,0,0.0,,,,,
1,412591040,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,68406600,18156060,3294.0,48.0,,1.0,0.0,0,60,0,0.0,,,,,
1,413832525,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,69134048,18121920,1485.0,68.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413818475,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,63740955,17570827,2944.0,0.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413556750,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,71038856,18995548,1756.0,67.0,177.0,1.0,0.0,0,60,0,0.0,,,,,
1,413859044,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,69242124,17968259,1475.0,69.0,,0.0,0.0,0,60,0,0.0,,,,,
1,440184000,2022-01-15 00:00:07,9,1,2022-01-14 23:59:50,71881250,20890437,2172.0,3.0,237.0,0.0,0.0,1,50,0,0.0,,,,,
1,413837432,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,70142056,18136271,78.0,82.0,,0.0,0.0,0,60,0,0.0,,,,,
1,413438430,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,72495700,19194859,1331.0,131.0,133.0,0.0,0.0,0,60,0,0.0,,,,,
1,413810885,2022-01-15 00:00:07,9,1,2022-01-15 00:00:07,70999923,18877665,1913.0,61.0,,1.0,0.0,0,60,0,0.0,,,,,
1,219234000,2022-01-15 00:00:07,2,1,2022-01-15 00:00:05,1021515,31807474,1315.0,195.0,132.0,0.0,-5.0,1,5,0,0.0,,,,,
1,538004586,2022-01-15 00:00:07,2,3,2022-01-15 00:00:07,-70874778,20207746,1999.0,1.0,248.0,1.0,0.0,0,60,0,0.0,,,,,
1,246556000,2022-01-15 00:00:07,2,3,2022-01-15 00:00:03,5334738,26643469,1720.0,0.0,172.0,5.0,0.0,1,3,0,0.0,,,,,
1,636092889,2022-01-15 00:00:07,2,3,2022-01-15 00:00:07,2431540,31177910,3581.0,0.0,180.0,5.0,0.0,0,60,0,0.0,,,,,
1,412502490,2022-01-15 00:00:07,2,3,2022-01-15 00:00:07,72703730,18347290,0.0,1.0,65.0,1.0,0.0,0,60,0,0.0,,,,,
1,305773000,2022-01-15 00:00:07,2,1,2022-01-15 00:00:06,11161876,32721017,917.0,124.0,91.0,0.0,0.0,0,6,0,0.0,,,,,
1,373280000,2022-01-15 00:00:07,7,1,2022-01-14 23:59:59,78514991,20353236,2436.0,12.0,243.0,0.0,-5.0,1,59,0,0.0,,,,,
1,371863000,2022-01-15 00:00:07,7,1,2022-01-15 00:00:07,-47946741,5615790,2945.0,4.0,,0.0,,0,7,0,0.0,,,,,
1,311000766,2022-01-15 00:00:07,7,3,2022-01-15 00:00:06,-584079,30421349,3345.0,111.0,329.0,0.0,-18.0,1,6,0,0.0,,,,,
